Date_Time,KU42Press,KU42Temp,KU42Humidity,KU42Wind,KU42Cloud3,KU42Cloud1,KU42Cloud2,KU42Vis
2022-12-02 20:00:00+00:00,30.253333333333334,29.24,65.44,3.0666666666666664,1.0,468.3333333333333,1.0,10.0
2022-12-02 21:00:00+00:00,30.266666666666666,28.820000000000004,61.910000000000004,2.6833333333333336,1.0,435.3333333333333,1.0,10.0
2022-12-02 22:00:00+00:00,30.26,28.820000000000004,61.92333333333334,1.5333333333333332,1.0,218.0,1.0,10.0
2022-12-02 23:00:00+00:00,30.27333333333333,26.72,71.52666666666666,2.6833333333333336,1.0,1.0,1.0,10.0
2022-12-03 00:00:00+00:00,30.28,22.52,76.96,5.756666666666667,1.0,168.0,1.0,10.0
2022-12-03 01:00:00+00:00,30.28333333333333,18.26,86.65666666666668,0.0,1.0,1.0,1.0,10.0
2022-12-03 02:00:00+00:00,30.290000000000003,17.06,89.04333333333334,0.0,1.0,1.0,1.0,10.0
2022-12-03 03:00:00+00:00,30.30333333333333,19.82,86.78333333333335,0.0,1.0,1.0,1.0,10.0
2022-12-03 04:00:00+00:00,30.31,18.62,86.68333333333334,4.22,1.0,1.0,1.0,10.0
2022-12-03 05:00:00+00:00,30.320000000000004,18.5,85.09666666666666,6.906666666666666,1.0,1.0,1.0,10.0
2022-12-03 06:00:00+00:00,30.31,19.64,83.20666666666666,5.37,1.0,1.0,1.0,10.0
2022-12-03 07:00:00+00:00,30.30666666666667,19.040000000000003,85.58,2.6833333333333336,1.0,1.0,1.0,10.0
2022-12-03 08:00:00+00:00,30.293333333333333,23.12,82.36,8.823333333333332,1.0,1.0,1.0,10.0
2022-12-03 09:00:00+00:00,30.286666666666665,23.72,84.33999999999999,11.126666666666667,1.0,1.0,1.0,10.0
2022-12-03 10:00:00+00:00,30.28,23.060000000000002,82.37333333333333,4.6033333333333335,1.0,1.0,1.0,10.0
2022-12-03 11:00:00+00:00,30.28,21.5,88.68,1.1500000000000001,1.0,1.0,1.0,10.0
2022-12-03 12:00:00+00:00,30.276666666666667,22.16,85.55666666666667,1.5333333333333332,1.0,1.0,1.0,10.0
2022-12-03 13:00:00+00:00,30.276666666666667,22.16,86.02,5.37,1.0,1.0,1.0,10.0
2022-12-03 14:00:00+00:00,30.28,21.92,89.83666666666666,1.5333333333333332,1.0,1.0,1.0,10.0
2022-12-03 15:00:00+00:00,30.28,22.64,88.74666666666667,1.1500000000000001,1.0,1.0,1.0,10.0
2022-12-03 16:00:00+00:00,30.286666666666665,23.66,86.77666666666666,0.0,1.0,1.0,1.0,10.0
2022-12-03 17:00:00+00:00,30.3,25.58,84.94333333333333,1.1500000000000001,1.0,1.0,1.0,10.0
2022-12-03 18:00:00+00:00,30.3,26.78,85.69,4.986666666666667,1.0,1.0,1.0,10.0
2022-12-03 19:00:00+00:00,30.27333333333333,27.439999999999998,83.99,1.1500000000000001,1.0,1.0,1.0,10.0
2022-12-03 20:00:00+00:00,30.266666666666666,27.86,86.13333333333333,4.22,1.0,1.0,1.0,10.0
2022-12-03 21:00:00+00:00,30.246666666666666,27.919999999999998,85.70666666666666,1.1500000000000001,1.0,935.3333333333334,1103.0,10.0
2022-12-03 22:00:00+00:00,30.24,29.66,80.80666666666666,0.0,1.0,403.3333333333333,1104.0,10.0
