Date_Time,KHCRPress,KHCRTemp,KHCRHumid,KHCRWind,KHCRCloud3,KHCRCloud1,KHCRCloud2,KHCRVis
2022-11-30 23:00:00+00:00,29.87,39.800000000000004,30.156666666666666,12.276666666666666,1.0,1.0,1.0,10.0
2022-12-01 00:00:00+00:00,29.876666666666665,36.199999999999996,33.776666666666664,9.21,1.0,1.0,1.0,10.0
2022-12-01 01:00:00+00:00,29.883333333333336,35.6,34.57,6.906666666666666,1.0,1.0,1.0,10.0
2022-12-01 02:00:00+00:00,29.89,35.6,34.57,9.21,1.0,1.0,1.0,10.0
2022-12-01 03:00:00+00:00,29.893333333333334,32.6,40.10666666666666,4.6066666666666665,1.0,1.0,1.0,10.0
2022-12-01 04:00:00+00:00,29.899999999999995,29.0,48.903333333333336,1.1500000000000001,1.0,1.0,1.0,10.0
2022-12-01 05:00:00+00:00,29.899999999999995,27.8,51.373333333333335,0.0,1.0,1.0,1.0,10.0
2022-12-01 06:00:00+00:00,29.899999999999995,26.599999999999998,54.05666666666667,1.1500000000000001,1.0,1.0,1.0,10.0
2022-12-01 07:00:00+00:00,29.883333333333336,23.0,62.70000000000001,0.0,1.0,1.0,1.0,10.0
2022-12-01 08:00:00+00:00,29.87,26.0,58.446666666666665,1.9166666666666667,1.0,1.0,1.0,10.0
2022-12-01 09:00:00+00:00,29.86,26.0,55.339999999999996,2.3000000000000003,1.0,1.0,1.0,10.0
2022-12-01 10:00:00+00:00,29.856666666666666,30.2,46.53,6.906666666666666,1.0,1.0,1.0,10.0
2022-12-01 11:00:00+00:00,29.826666666666664,31.400000000000002,44.35,7.29,1.0,1.0,1.0,10.0
2022-12-01 12:00:00+00:00,29.80666666666667,26.0,55.339999999999996,2.3000000000000003,1.0,1.0,1.0,10.0
2022-12-01 13:00:00+00:00,29.793333333333333,29.0,52.949999999999996,2.6833333333333336,1.0,1.0,1.0,10.0
2022-12-01 14:00:00+00:00,29.790000000000003,30.2,50.39000000000001,4.986666666666667,1.0,1.0,1.0,10.0
2022-12-01 15:00:00+00:00,29.793333333333333,31.400000000000002,51.96,2.3000000000000003,1.0,1.0,1.0,10.0
2022-12-01 16:00:00+00:00,29.793333333333333,38.6,38.04,7.289999999999999,1.0,1.0,1.0,10.0
2022-12-01 17:00:00+00:00,29.796666666666667,41.0,30.31,13.81,1.0,401.3333333333333,1.0,10.0
2022-12-01 18:00:00+00:00,29.793333333333333,41.0,31.146666666666665,12.660000000000002,1.0,1202.3333333333333,1.0,10.0
2022-12-01 19:00:00+00:00,29.766666666666666,42.79999999999999,30.62,9.976666666666667,1.0,802.0,1.0,10.0
2022-12-01 20:00:00+00:00,29.74,41.6,32.086666666666666,9.976666666666667,1.0,902.3333333333334,1004.0,10.0
2022-12-01 21:00:00+00:00,29.723333333333333,41.0,32.82,8.826666666666668,1.0,970.6666666666666,1.0,10.0
2022-12-01 22:00:00+00:00,29.709999999999997,41.6,32.086666666666666,9.593333333333334,1.0,736.0,804.0,10.0
2022-12-01 23:00:00+00:00,29.69,41.0,32.82,12.276666666666666,1004.0,819.3333333333334,853.5,10.0
2022-12-02 00:00:00+00:00,29.69333333333333,41.0,32.82,9.973333333333334,1.0,936.3333333333334,1153.0,10.0
2022-12-02 01:00:00+00:00,29.7,40.4,36.36666666666667,9.21,1.0,802.6666666666666,1037.0,10.0
2022-12-02 02:00:00+00:00,29.706666666666667,41.0,37.50333333333333,6.5200000000000005,1.0,626.6666666666666,704.0,10.0
2022-12-02 03:00:00+00:00,29.709999999999997,38.0,56.443333333333335,6.523333333333333,570.6666666666666,318.6666666666667,385.6666666666667,9.0
2022-12-02 04:00:00+00:00,29.7,36.800000000000004,66.25,8.056666666666667,477.3333333333333,202.33333333333334,316.0,10.0
2022-12-02 05:00:00+00:00,29.673333333333336,36.199999999999996,71.40666666666667,6.903333333333333,520.6666666666666,232.0,369.6666666666667,9.0
2022-12-02 06:00:00+00:00,29.656666666666666,33.8,84.43333333333334,6.903333333333333,377.3333333333333,162.66666666666666,283.0,6.333333333333333
2022-12-02 07:00:00+00:00,29.63,38.0,65.76,11.89,670.6666666666666,339.0,472.6666666666667,9.0
2022-12-02 08:00:00+00:00,29.596666666666668,39.800000000000004,55.04333333333333,21.863333333333333,504.0,376.0,513.5,9.0
2022-12-02 09:00:00+00:00,29.60666666666667,36.800000000000004,68.03333333333333,23.400000000000002,337.3333333333333,145.33333333333334,229.66666666666666,3.8333333333333335
2022-12-02 10:00:00+00:00,29.67,32.6,84.36,13.426666666666668,1.0,64.0,1.0,1.4166666666666667
2022-12-02 11:00:00+00:00,29.72666666666667,30.8,76.21,12.276666666666666,337.3333333333333,142.0,246.33333333333334,6.666666666666667
2022-12-02 12:00:00+00:00,29.813333333333333,27.8,75.93333333333334,11.126666666666665,279.0,85.33333333333333,190.0,2.4166666666666665
2022-12-02 13:00:00+00:00,29.88,26.0,81.80333333333333,8.443333333333333,264.0,76.66666666666667,183.0,2.0833333333333335
2022-12-02 14:00:00+00:00,29.94,26.0,77.87,6.903333333333333,628.5,322.3333333333333,510.0,8.0
2022-12-02 15:00:00+00:00,30.003333333333334,26.600000000000005,72.00666666666667,1.5333333333333332,704.0,535.6666666666666,637.0,10.0
2022-12-02 16:00:00+00:00,30.063333333333333,29.599999999999998,51.86666666666667,6.523333333333333,1.0,570.3333333333334,704.0,10.0
2022-12-02 17:00:00+00:00,30.12,32.0,39.92,3.4499999999999997,1.0,603.3333333333334,704.0,10.0
2022-12-02 18:00:00+00:00,30.14,32.6,35.0,5.753333333333334,1.0,602.3333333333334,1.0,10.0
2022-12-02 19:00:00+00:00,30.166666666666668,32.0,34.0,9.209999999999999,1.0,401.6666666666667,752.0,10.0
2022-12-02 20:00:00+00:00,30.179999999999996,32.0,32.14333333333334,6.140000000000001,1.0,1.0,1.0,10.0
2022-12-02 21:00:00+00:00,30.186666666666667,32.0,30.42,2.6833333333333336,1.0,1.0,1.0,10.0
2022-12-02 22:00:00+00:00,30.19,31.400000000000002,36.78666666666667,1.1500000000000001,1.0,1.0,1.0,10.0
2022-12-02 23:00:00+00:00,30.19333333333333,26.599999999999998,46.20666666666667,5.756666666666667,1.0,1.0,1.0,10.0
2022-12-03 00:00:00+00:00,30.21666666666667,22.400000000000002,53.373333333333335,6.136666666666667,1.0,1.0,1.0,10.0
2022-12-03 01:00:00+00:00,30.233333333333334,15.199999999999998,61.72,3.4499999999999997,1.0,1.0,1.0,10.0
2022-12-03 02:00:00+00:00,30.24333333333333,12.200000000000001,68.40333333333332,1.1500000000000001,1.0,1.0,1.0,10.0
2022-12-03 03:00:00+00:00,30.263333333333335,8.0,71.74,0.0,1.0,1.0,1.0,10.0
2022-12-03 04:00:00+00:00,30.27,7.3999999999999995,71.67,0.0,1.0,1.0,1.0,10.0
2022-12-03 05:00:00+00:00,30.27,8.0,75.95666666666666,3.0666666666666664,1.0,1.0,1.0,10.0
2022-12-03 06:00:00+00:00,30.27,6.2,75.75666666666666,1.1500000000000001,1.0,1.0,1.0,10.0
2022-12-03 07:00:00+00:00,30.27,6.8,80.21333333333332,1.5333333333333332,1.0,1.0,1.0,10.0
2022-12-03 08:00:00+00:00,30.27,8.6,73.90666666666667,1.1500000000000001,1.0,1.0,1.0,10.0
2022-12-03 09:00:00+00:00,30.27,8.0,78.04,0.0,1.0,1.0,1.0,10.0
2022-12-03 10:00:00+00:00,30.27,5.6000000000000005,80.09666666666668,1.1500000000000001,1.0,1.0,1.0,10.0
2022-12-03 11:00:00+00:00,30.27,5.0,82.33,0.0,1.0,1.0,1.0,10.0
2022-12-03 12:00:00+00:00,30.27,5.6000000000000005,80.09666666666668,1.1500000000000001,1.0,1.0,1.0,10.0
2022-12-03 13:00:00+00:00,30.27,9.200000000000001,78.15666666666665,0.0,1.0,1.0,1.0,10.0
2022-12-03 14:00:00+00:00,30.27,10.4,78.27,0.0,1.0,1.0,1.0,10.0
2022-12-03 15:00:00+00:00,30.29,12.200000000000001,80.66333333333334,1.5333333333333332,1.0,1.0,1.0,10.0
2022-12-03 16:00:00+00:00,30.3,15.800000000000002,74.70333333333333,0.0,1.0,553.0,1.0,10.0
2022-12-03 17:00:00+00:00,30.290000000000003,20.0,67.64666666666666,0.0,1.0,520.6666666666666,1.0,10.0
2022-12-03 18:00:00+00:00,30.27,23.599999999999998,61.43000000000001,0.0,1.0,570.0,1.0,10.0
2022-12-03 19:00:00+00:00,30.24,27.2,55.526666666666664,0.0,1.0,603.6666666666666,1.0,10.0
2022-12-03 20:00:00+00:00,30.213333333333335,28.400000000000002,52.85333333333333,0.0,1.0,1.0,1.0,10.0
2022-12-03 21:00:00+00:00,30.2,31.400000000000002,50.583333333333336,0.0,1.0,869.0,1152.5,10.0
2022-12-03 22:00:00+00:00,30.19,30.8,56.09,1.1500000000000001,1.0,501.6666666666667,1152.0,10.0
2022-12-03 23:00:00+00:00,30.19333333333333,30.2,58.95000000000001,0.0,1.0,537.0,1203.0,10.0
2022-12-04 00:00:00+00:00,30.206666666666667,30.2,63.70000000000001,1.1500000000000001,829.0,456.0,716.3333333333334,10.0
2022-12-04 01:00:00+00:00,30.213333333333335,31.400000000000002,68.92666666666666,1.1500000000000001,1.0,402.6666666666667,464.0,10.0
2022-12-04 02:00:00+00:00,30.22666666666667,32.0,69.0,0.0,1.0,369.6666666666667,479.0,10.0
2022-12-04 03:00:00+00:00,30.233333333333334,32.0,69.0,0.0,444.0,370.0,352.0,10.0
2022-12-04 04:00:00+00:00,30.24,32.0,78.26333333333334,1.1500000000000001,464.0,372.6666666666667,403.5,10.0
2022-12-04 05:00:00+00:00,30.24,32.0,80.19,0.0,440.6666666666667,202.66666666666666,266.3333333333333,6.333333333333333
2022-12-04 06:00:00+00:00,30.22666666666667,31.400000000000002,84.27333333333333,1.5333333333333332,464.0,259.0,406.6666666666667,4.666666666666667
2022-12-04 07:00:00+00:00,30.21666666666667,32.0,86.37,2.3000000000000003,394.0,82.33333333333333,189.66666666666666,4.0
2022-12-04 08:00:00+00:00,30.2,32.0,90.76333333333332,1.1500000000000001,454.0,42.333333333333336,256.3333333333333,3.8333333333333335
2022-12-04 09:00:00+00:00,30.183333333333334,32.0,86.37,0.0,1.0,42.666666666666664,490.6666666666667,3.3333333333333335
2022-12-04 10:00:00+00:00,30.17,30.2,95.27333333333333,1.1500000000000001,954.0,502.6666666666667,778.0,2.6666666666666665
2022-12-04 11:00:00+00:00,30.153333333333332,31.400000000000002,95.30666666666666,2.3000000000000003,854.0,37.0,603.0,3.1666666666666665
2022-12-04 12:00:00+00:00,30.13,32.0,92.96,0.0,1.0,24.0,1.0,4.666666666666667
2022-12-04 13:00:00+00:00,30.11,32.0,92.96,0.0,1.0,23.333333333333332,854.0,2.25
2022-12-04 14:00:00+00:00,30.113333333333333,30.8,97.65333333333332,0.0,1.0,24.0,1.0,0.08333333333333333
2022-12-04 15:00:00+00:00,30.116666666666664,31.400000000000002,97.65333333333332,1.5333333333333332,1.0,24.0,1.0,-0.25
2022-12-04 16:00:00+00:00,30.106666666666666,32.0,100.0,3.8366666666666673,679.0,23.0,483.0,1.1666666666666667
2022-12-04 17:00:00+00:00,30.093333333333334,32.6,100.0,1.5333333333333332,1.0,23.666666666666668,1.0,1.5833333333333333
2022-12-04 18:00:00+00:00,30.069999999999997,35.6,86.58,1.1500000000000001,703.0,329.0,587.0,10.0
2022-12-04 19:00:00+00:00,30.03333333333333,36.800000000000004,82.61333333333333,1.1500000000000001,574.0,269.0,386.3333333333333,9.0
2022-12-04 20:00:00+00:00,30.0,37.4,80.63,1.9166666666666667,1.0,604.0,1.0,10.0
2022-12-04 21:00:00+00:00,29.98,37.4,80.63,0.0,1.0,604.0,1.0,10.0
2022-12-04 22:00:00+00:00,29.956666666666667,39.199999999999996,75.27666666666666,0.0,903.0,552.3333333333334,636.0,10.0
2022-12-04 23:00:00+00:00,29.933333333333334,35.0,84.51666666666667,2.3000000000000003,1.0,168.0,1.0,10.0
2022-12-05 00:00:00+00:00,29.92,38.6,72.07333333333334,6.136666666666667,903.0,648.6666666666666,802.0,10.0
2022-12-05 01:00:00+00:00,29.916666666666668,42.199999999999996,63.75666666666667,12.276666666666666,853.6666666666666,502.0,702.6666666666666,9.0
2022-12-05 02:00:00+00:00,29.92,41.0,70.06,6.136666666666667,829.0,382.0,636.6666666666666,9.0
2022-12-05 03:00:00+00:00,29.92,42.199999999999996,66.93333333333334,5.373333333333334,887.3333333333334,398.6666666666667,702.6666666666666,10.0
2022-12-05 04:00:00+00:00,29.91,42.79999999999999,65.37,10.743333333333334,887.3333333333334,422.0,635.6666666666666,9.0
2022-12-05 05:00:00+00:00,29.89,42.79999999999999,65.37,16.493333333333336,987.3333333333334,425.3333333333333,653.0,9.0
2022-12-05 06:00:00+00:00,29.893333333333334,41.0,70.06,9.973333333333334,620.6666666666666,409.0,482.6666666666667,10.0
2022-12-05 07:00:00+00:00,29.903333333333332,39.2,75.14,14.193333333333333,510.6666666666667,292.0,449.6666666666667,9.0
2022-12-05 08:00:00+00:00,29.923333333333336,35.6,86.58,8.443333333333333,429.0,225.66666666666666,306.6666666666667,9.0
2022-12-05 09:00:00+00:00,29.94333333333333,33.8,86.61333333333334,10.36,274.0,225.66666666666666,323.6666666666667,7.333333333333333
2022-12-05 10:00:00+00:00,29.973333333333333,32.0,86.37,9.976666666666667,1.0,43.666666666666664,104.0,1.1666666666666667
2022-12-05 11:00:00+00:00,29.97666666666667,32.0,86.37,7.29,1.0,79.66666666666667,114.0,2.1666666666666665
2022-12-05 12:00:00+00:00,29.98,31.400000000000002,88.55,7.676666666666667,1.0,53.666666666666664,84.0,1.0833333333333333
2022-12-05 13:00:00+00:00,29.98,30.2,92.91000000000001,7.676666666666667,1.0,50.666666666666664,1.0,0.9166666666666666
2022-12-05 14:00:00+00:00,29.986666666666665,30.2,92.91000000000001,3.453333333333333,194.0,89.66666666666667,118.0,2.5833333333333335
2022-12-05 15:00:00+00:00,30.0,30.2,88.47666666666667,0.0,654.0,132.66666666666666,270.3333333333333,2.6666666666666665
2022-12-05 16:00:00+00:00,30.003333333333334,30.2,92.91000000000001,0.0,703.0,93.0,158.0,2.4166666666666665
2022-12-05 17:00:00+00:00,29.99333333333333,32.0,86.37,1.1500000000000001,1.0,603.0,702.0,9.0
2022-12-05 18:00:00+00:00,29.96666666666667,32.0,86.37,0.0,604.0,422.6666666666667,438.5,9.0
2022-12-05 19:00:00+00:00,29.939999999999998,32.0,86.37,0.0,284.0,80.0,133.0,1.5833333333333333
2022-12-05 20:00:00+00:00,29.923333333333336,32.0,86.37,1.1500000000000001,1.0,63.333333333333336,94.0,0.9166666666666666
2022-12-05 21:00:00+00:00,29.91,32.0,86.37,0.0,1.0,67.33333333333333,1.0,0.75
2022-12-05 22:00:00+00:00,29.903333333333332,32.0,86.37,1.1500000000000001,1.0,60.666666666666664,1.0,0.75
2022-12-05 23:00:00+00:00,29.92,30.2,92.91000000000001,7.293333333333334,1.0,54.0,1.0,0.5
2022-12-06 00:00:00+00:00,29.92,30.2,86.26,7.676666666666667,1.0,60.666666666666664,1.0,1.1666666666666667
2022-12-06 01:00:00+00:00,29.926666666666666,29.0,90.65333333333332,6.140000000000001,1.0,87.33333333333333,1.0,1.6666666666666667
2022-12-06 02:00:00+00:00,29.913333333333338,28.399999999999995,88.38333333333333,5.37,1.0,172.33333333333334,674.0,8.333333333333334
2022-12-06 03:00:00+00:00,29.92,25.400000000000002,86.16333333333334,2.3000000000000003,1103.0,465.3333333333333,1068.6666666666667,10.0
2022-12-06 04:00:00+00:00,29.926666666666666,21.2,92.61,4.6,1.0,401.3333333333333,1.0,10.0
2022-12-06 05:00:00+00:00,29.94333333333333,19.400000000000002,85.58999999999999,0.0,1.0,8.666666666666666,1.0,6.833333333333333
2022-12-06 06:00:00+00:00,29.959999999999997,23.0,92.67,1.1500000000000001,1.0,37.333333333333336,1.0,2.0
2022-12-06 07:00:00+00:00,29.963333333333335,24.2,88.16000000000001,0.0,204.0,42.666666666666664,83.5,9.0
2022-12-06 08:00:00+00:00,29.96666666666667,22.400000000000002,90.36666666666667,1.1500000000000001,194.0,70.0,168.5,10.0
2022-12-06 09:00:00+00:00,29.983333333333334,23.0,92.67,0.0,164.0,99.33333333333333,128.0,7.0
2022-12-06 10:00:00+00:00,29.99,23.0,92.67,1.1500000000000001,1.0,109.66666666666667,164.0,10.0
2022-12-06 11:00:00+00:00,29.99,23.599999999999998,90.42333333333333,0.0,1.0,157.33333333333334,1.0,10.0
2022-12-06 12:00:00+00:00,29.99333333333333,23.0,92.67,0.0,1.0,144.0,1.0,10.0
2022-12-06 13:00:00+00:00,30.01,24.2,88.17666666666668,0.0,1.0,144.0,1.0,10.0
2022-12-06 14:00:00+00:00,30.03,23.599999999999998,83.74,1.1500000000000001,1.0,130.66666666666666,1.0,10.0
2022-12-06 15:00:00+00:00,30.05,23.0,83.68666666666667,5.366666666666667,1.0,124.0,1.0,10.0
2022-12-06 16:00:00+00:00,30.066666666666666,23.599999999999998,79.47333333333334,3.4499999999999997,1.0,124.0,1.0,10.0
2022-12-06 17:00:00+00:00,30.070000000000004,27.2,72.08,1.5333333333333332,1.0,124.0,1.0,10.0
2022-12-06 18:00:00+00:00,30.066666666666666,28.399999999999995,68.56,0.0,1.0,124.0,1.0,10.0
2022-12-06 19:00:00+00:00,30.06,28.399999999999995,72.20666666666666,1.1500000000000001,1.0,124.0,1.0,10.0
2022-12-06 20:00:00+00:00,30.06,28.399999999999995,74.03,2.3000000000000003,1.0,124.0,1.0,10.0
2022-12-06 21:00:00+00:00,30.06,28.399999999999995,70.38333333333334,0.0,1.0,104.0,1.0,10.0
2022-12-06 22:00:00+00:00,30.070000000000004,26.600000000000005,75.80666666666667,0.0,1.0,104.0,1.0,10.0
2022-12-06 23:00:00+00:00,30.08,25.400000000000002,77.66666666666667,1.1500000000000001,1.0,97.33333333333333,1.0,10.0
2022-12-07 00:00:00+00:00,30.093333333333334,23.599999999999998,83.74,1.1500000000000001,1.0,84.0,1.0,10.0
2022-12-07 01:00:00+00:00,30.106666666666666,23.0,85.82,0.0,1.0,64.0,1.0,10.0
2022-12-07 02:00:00+00:00,30.123333333333335,23.0,85.82,1.5333333333333332,1.0,64.0,1.0,10.0
2022-12-07 03:00:00+00:00,30.13,21.2,92.61,0.0,1.0,64.0,1.0,10.0
2022-12-07 04:00:00+00:00,30.143333333333334,21.2,85.71,4.983333333333333,1.0,64.0,1.0,10.0
2022-12-07 05:00:00+00:00,30.163333333333338,21.2,85.71,4.983333333333333,1.0,64.0,1.0,10.0
2022-12-07 06:00:00+00:00,30.17,19.4,85.74666666666667,5.366666666666667,1.0,64.0,1.0,9.0
2022-12-07 07:00:00+00:00,30.17,19.4,85.58999999999999,5.753333333333333,1.0,64.0,1.0,8.0
2022-12-07 08:00:00+00:00,30.163333333333338,17.6,85.46999999999998,5.753333333333333,1.0,44.0,1.0,9.0
2022-12-07 09:00:00+00:00,30.173333333333336,17.6,85.46999999999998,5.75,1.0,44.0,1.0,8.0
2022-12-07 10:00:00+00:00,30.17,17.6,81.11666666666666,4.983333333333333,1.0,44.0,1.0,6.0
2022-12-07 11:00:00+00:00,30.17,15.800000000000002,85.55333333333333,5.366666666666667,1.0,30.666666666666668,1.0,3.3333333333333335
2022-12-07 12:00:00+00:00,30.17,14.0,87.61333333333333,5.366666666666667,1.0,30.666666666666668,1.0,2.75
2022-12-07 13:00:00+00:00,30.183333333333334,13.4,87.58999999999999,3.8333333333333335,1.0,24.0,1.0,1.4166666666666667
2022-12-07 14:00:00+00:00,30.19,14.0,85.24,3.0666666666666664,1.0,24.0,1.0,1.0833333333333333
2022-12-07 15:00:00+00:00,30.19,14.0,85.24,2.6833333333333336,1.0,24.0,1.0,0.5
2022-12-07 16:00:00+00:00,30.19,15.200000000000001,87.69,0.0,1.0,24.0,1.0,0.9166666666666666
2022-12-07 17:00:00+00:00,30.19,17.0,85.43333333333334,0.0,1203.0,43.0,952.0,4.333333333333333
2022-12-07 18:00:00+00:00,30.16,19.400000000000002,87.91000000000001,0.0,1.0,1053.3333333333333,1104.0,7.0
2022-12-07 19:00:00+00:00,30.12,20.599999999999998,87.99,0.0,1.0,936.0,1104.0,10.0
2022-12-07 20:00:00+00:00,30.099999999999998,19.4,77.08666666666666,0.0,1104.0,635.6666666666666,737.0,10.0
2022-12-07 21:00:00+00:00,30.086666666666662,20.0,71.25666666666667,0.0,804.0,482.3333333333333,603.3333333333334,10.0
2022-12-07 22:00:00+00:00,30.073333333333334,21.2,73.25,0.0,519.0,305.6666666666667,390.0,10.0
2022-12-07 23:00:00+00:00,30.086666666666662,21.2,73.25,0.0,504.0,316.0,370.0,9.0
2022-12-08 00:00:00+00:00,30.09,21.2,75.25333333333333,0.0,1.0,162.66666666666666,189.0,4.833333333333333
2022-12-08 01:00:00+00:00,30.093333333333334,21.2,83.56,0.0,274.0,156.0,187.5,2.75
2022-12-08 02:00:00+00:00,30.103333333333335,21.2,85.71,0.0,1.0,77.33333333333333,1.0,1.4166666666666667
2022-12-08 03:00:00+00:00,30.116666666666664,21.2,90.31,0.0,1.0,57.333333333333336,1.0,1.1666666666666667
2022-12-08 04:00:00+00:00,30.126666666666665,21.2,88.00999999999999,0.0,1.0,54.0,1.0,1.0833333333333333
2022-12-08 05:00:00+00:00,30.136666666666667,21.2,92.61,0.0,204.0,109.33333333333333,160.0,2.1666666666666665
2022-12-08 06:00:00+00:00,30.1425,21.2,92.61,0.0,340.6666666666667,127.25,203.25,4.5
2022-12-08 07:00:00+00:00,30.16,21.2,92.61,0.0,1.0,140.66666666666666,1.0,2.1666666666666665
2022-12-08 08:00:00+00:00,30.166666666666668,21.2,92.61,0.0,414.0,152.66666666666666,272.5,3.1666666666666665
2022-12-08 09:00:00+00:00,30.189999999999998,19.400000000000002,90.21,0.0,779.0,633.0,702.5,4.333333333333333
2022-12-08 10:00:00+00:00,30.213333333333335,11.6,85.24333333333333,0.0,1.0,87.66666666666667,1.0,2.4166666666666665
2022-12-08 11:00:00+00:00,30.233333333333334,12.199999999999998,87.50333333333333,1.1500000000000001,1.0,106.33333333333333,132.0,8.0
2022-12-08 12:00:00+00:00,30.25,18.2,85.51333333333334,4.6,1.0,102.0,193.33333333333334,10.0
2022-12-08 13:00:00+00:00,30.263333333333335,15.200000000000001,85.32,0.0,1.0,157.33333333333334,1.0,6.333333333333333
2022-12-08 14:00:00+00:00,30.276666666666667,15.800000000000002,83.17999999999999,2.6833333333333336,1.0,144.0,1.0,9.0
2022-12-08 15:00:00+00:00,30.296666666666667,20.0,85.63,1.1500000000000001,1.0,144.0,1.0,9.0
2022-12-08 16:00:00+00:00,30.310000000000002,21.8,81.46333333333332,1.1500000000000001,1.0,139.33333333333334,333.0,8.333333333333334
2022-12-08 17:00:00+00:00,30.320000000000004,24.8,71.81333333333333,0.0,1.0,216.0,383.0,9.0
2022-12-08 18:00:00+00:00,30.30666666666667,27.2,68.41333333333334,3.4500000000000006,1.0,101.33333333333333,1.0,9.0
2022-12-08 19:00:00+00:00,30.276666666666667,30.2,63.70000000000001,0.0,1.0,308.3333333333333,1.0,10.0
2022-12-08 20:00:00+00:00,30.253333333333334,30.8,62.20333333333334,0.0,1.0,1.0,1.0,10.0
2022-12-08 21:00:00+00:00,30.25,29.599999999999998,65.32000000000001,0.0,1.0,315.0,1.0,10.0
2022-12-08 22:00:00+00:00,30.24,27.8,70.32000000000001,1.1500000000000001,1.0,1.0,1.0,10.0
2022-12-08 23:00:00+00:00,30.23,21.2,75.28,0.0,1.0,1.0,1.0,10.0
2022-12-09 00:00:00+00:00,30.233333333333334,12.799999999999999,85.15666666666665,0.0,1.0,1.0,1.0,10.0
2022-12-09 01:00:00+00:00,30.23,9.799999999999999,80.47,2.3000000000000003,1.0,1.0,1.0,10.0
2022-12-09 02:00:00+00:00,30.213333333333335,6.8,82.48666666666666,0.0,1.0,1.0,1.0,9.0
2022-12-09 03:00:00+00:00,30.203333333333333,7.3999999999999995,77.98333333333333,0.0,1.0,13.0,1.0,0.75
2022-12-09 04:00:00+00:00,30.19,10.4,80.50999999999999,1.5333333333333332,1.0,13.666666666666666,1.0,0.5
2022-12-09 05:00:00+00:00,30.176666666666666,12.199999999999998,87.50333333333333,1.5333333333333332,1.0,14.0,1.0,0.16666666666666666
2022-12-09 06:00:00+00:00,30.17,12.199999999999998,85.11,0.0,1.0,14.0,1.0,0.25
2022-12-09 07:00:00+00:00,30.153333333333336,10.4,82.75,0.0,1.0,13.333333333333334,1.0,2.5833333333333335
2022-12-09 08:00:00+00:00,30.133333333333336,11.0,82.79,0.0,1.0,23.333333333333332,1.0,3.8333333333333335
2022-12-09 09:00:00+00:00,30.11,11.6,85.07,0.0,1.0,24.0,1.0,1.5833333333333333
2022-12-09 10:00:00+00:00,30.083333333333332,11.0,85.02999999999999,0.0,1.0,24.0,1.0,0.3333333333333333
2022-12-09 11:00:00+00:00,30.066666666666666,9.200000000000001,82.67,0.0,1.0,22.333333333333332,1.0,2.5833333333333335
2022-12-09 12:00:00+00:00,30.05,9.200000000000001,78.15666666666665,1.1500000000000001,1.0,415.3333333333333,1203.0,5.666666666666667
2022-12-09 13:00:00+00:00,30.043333333333333,12.799999999999999,85.15333333333332,0.0,904.0,702.6666666666666,903.6666666666666,7.0
2022-12-09 14:00:00+00:00,30.040000000000003,13.4,85.19666666666666,0.0,1029.0,669.0,936.6666666666666,7.0
2022-12-09 15:00:00+00:00,30.036666666666665,17.599999999999998,85.47333333333334,1.1500000000000001,1.0,599.6666666666666,604.0,6.333333333333333
2022-12-09 16:00:00+00:00,30.036666666666665,19.4,90.23,1.1500000000000001,1.0,569.3333333333334,704.0,5.0
2022-12-09 17:00:00+00:00,30.05,22.400000000000002,90.36666666666667,0.0,1.0,653.3333333333334,704.0,4.666666666666667
2022-12-09 18:00:00+00:00,30.036666666666665,26.599999999999998,88.27333333333333,0.0,828.5,602.6666666666666,720.0,6.666666666666667
2022-12-09 19:00:00+00:00,30.013333333333335,33.800000000000004,70.31666666666666,7.293333333333334,904.0,635.6666666666666,836.3333333333334,10.0
2022-12-09 20:00:00+00:00,30.003333333333334,36.800000000000004,48.92333333333334,8.06,854.0,603.0,737.0,10.0
2022-12-09 21:00:00+00:00,30.01,35.6,51.27,10.743333333333334,736.6666666666666,476.0,599.3333333333334,10.0
2022-12-09 22:00:00+00:00,30.02333333333333,35.6,52.833333333333336,3.0666666666666664,803.5,536.0,719.6666666666666,10.0
2022-12-09 23:00:00+00:00,30.05,31.400000000000002,65.55333333333333,6.906666666666666,853.0,585.6666666666666,727.5,10.0
2022-12-10 00:00:00+00:00,30.073333333333334,28.400000000000002,72.21666666666667,1.1500000000000001,1.0,602.3333333333334,653.0,10.0
2022-12-10 01:00:00+00:00,30.093333333333334,23.599999999999998,75.50333333333333,5.37,1.0,218.0,1.0,10.0
2022-12-10 02:00:00+00:00,30.096666666666668,20.599999999999998,73.18666666666667,4.6000000000000005,1.0,1.0,1.0,10.0
2022-12-10 03:00:00+00:00,30.113333333333333,16.400000000000002,76.79666666666667,3.8333333333333335,1.0,1.0,1.0,10.0
2022-12-10 04:00:00+00:00,30.116666666666664,17.0,76.85333333333334,2.6833333333333336,1.0,1.0,1.0,10.0
2022-12-10 05:00:00+00:00,30.106666666666666,12.200000000000001,82.87333333333333,2.3000000000000003,1.0,1.0,1.0,10.0
2022-12-10 06:00:00+00:00,30.12,11.6,85.07333333333334,1.9166666666666667,1.0,1.0,1.0,10.0
2022-12-10 07:00:00+00:00,30.13,11.0,85.03333333333333,3.0666666666666664,1.0,1.0,1.0,10.0
2022-12-10 08:00:00+00:00,30.11,8.0,82.58333333333333,1.5333333333333332,1.0,1.0,1.0,10.0
